doc_id	Relation_Type	Identifier_1	Identifier_2	Novelty
36598647	Negative_Correlation	C000588857	D011565	No
36598647	Negative_Correlation	C000598434	D011565	No
36598647	Negative_Correlation	D011565	27178	No
36598909	Positive_Correlation	925	2833	Novel
36598909	Association	925	6402	Novel
36598916	Bind	4790	4790	No
36598916	Negative_Correlation	D003474	177	Novel
36598916	Association	D003474	4790	No
36598916	Association	207	4790	No
36598916	Negative_Correlation	D003474	7157	Novel
36598916	Association	D002544	7157	Novel
36598916	Association	D007249	7124	No
36598916	Negative_Correlation	D003474	D007249	No
36598916	Association	D002544	177	Novel
36598916	Negative_Correlation	D003474	D009410	Novel
36598916	Association	D007249	7124	Novel
36598916	Negative_Correlation	D003474	D002544	Novel
36598916	Association	D007249	4790	Novel
36598916	Association	D002544	5973	Novel
36598916	Positive_Correlation	4790	7124	Novel
36598916	Negative_Correlation	D003474	5973	Novel
36598987	Positive_Correlation	D007210	823706	Novel
36598987	Association	823706	840403	Novel
36598987	Positive_Correlation	D007210	843845	Novel
36598987	Bind	D007210	D060406	No
36598987	Positive_Correlation	D007210	818982	Novel
36598987	Association	843845	840403	Novel
36598987	Association	843845	823706	Novel
36598987	Association	D007210	D060406	No
36598987	Association	843845	818982	Novel
36598987	Association	D007210	840403	Novel
36598987	Association	818982	840403	Novel
36599221	Association	D008055	1050	Novel
36599221	Positive_Correlation	1374	5465	Novel
36599221	Positive_Correlation	D007532	3953	Novel
36599221	Positive_Correlation	D007532	3717	Novel
36599221	Positive_Correlation	D007532	51	Novel
36599221	Negative_Correlation	D007532	4622	Novel
36599221	Negative_Correlation	D007532	6720	Novel
36599221	Positive_Correlation	D007532	1374	Novel
36599221	Association	D008055	5468	Novel
36599221	Positive_Correlation	D007532	2475	Novel
36599221	Negative_Correlation	D007532	31	Novel
36599221	Positive_Correlation	D007532	5563	Novel
36599221	Negative_Correlation	D007532	D008055	Novel
36599221	Negative_Correlation	D007532	2194	Novel
36599221	Negative_Correlation	D007532	7153	Novel
36599221	Association	D008055	6774	Novel
36599221	Association	D008055	2194	Novel
36599221	Association	5465	D008055	Novel
36599221	Positive_Correlation	D007532	6774	Novel
36599689	Association	C012819	C017133	Novel
36599689	Positive_Correlation	C012819	C028419	Novel
36599689	Negative_Correlation	C012819	D003300	Novel
36599689	Negative_Correlation	C017133	D003300	Novel
36599689	Association	D003300	C024823	Novel
36599824	Positive_Correlation	D009765	12424	Novel
36599824	Negative_Correlation	D020109	D009765	Novel
36599824	Association	D009765	12425	Novel
36599824	Negative_Correlation	D011377	D009765	Novel
36599833	Bind	3643	3630	No
36599833	Association	3630	3643	No
36599841	Positive_Correlation	C528327	D000740	No
36599841	Association	D055728	3717	No
36599841	Negative_Correlation	C540383	3717	No
36599841	Positive_Correlation	C540383	D000740	No
36599841	Negative_Correlation	C528327	D055728	No
36599841	Association	D000740	6427	No
36599841	Negative_Correlation	C546012	D000740	Novel
36599841	Negative_Correlation	C546012	D055728	Novel
36599841	Association	D000740	3717	No
36599841	Negative_Correlation	C540383	D055728	No
36599841	Negative_Correlation	C571029	3717	No
36599841	Association	D000740	171023	No
36599841	Negative_Correlation	C571029	D055728	No
36599953	Association	D004281	19013	Novel
36599953	Association	D008659	16846	No
36599953	Association	19013	D008055	No
36599953	Association	D004281	72759	Novel
36599953	Association	D008055	72759	Novel
36600258	Association	D000090463	3658	Novel
36600258	Association	D006528	3658	Novel
36600258	Negative_Correlation	D006528	136259	Novel
36600258	Association	D007501	3658	Novel
36600258	Positive_Correlation	D005476	D000090463	Novel
36600258	Positive_Correlation	D005476	136259	Novel
36600258	Negative_Correlation	D009369	136259	Novel
36600258	Association	D006528	136259	Novel
36600258	Negative_Correlation	136259	3658	Novel
36600258	Association	D000090463	136259	Novel
36600258	Negative_Correlation	136259	7037	Novel
36600258	Association	D007501	D006528	Novel
36600258	Association	3658	23411	Novel
36600258	Association	136259	23411	Novel
36600258	Negative_Correlation	D005476	D006528	Novel
36600258	Association	D007501	136259	Novel
36600258	Association	D009369	3658	Novel
36600460	Association	D003093	25125	Novel
36600460	Association	D001464	26198	Novel
36600460	Negative_Correlation	D001464	D003093	Novel
36600460	Negative_Correlation	D001464	299357	Novel
36600460	Negative_Correlation	D001464	D003092	Novel
36600460	Negative_Correlation	D007249	26198	Novel
36600460	Negative_Correlation	D001464	D007249	Novel
36600460	Negative_Correlation	D007249	299357	Novel
36600460	Negative_Correlation	C054625	D003093	Novel
36600460	Negative_Correlation	C054625	D007249	Novel
36600477	Association	D003520	D014890	Novel
36600682	Negative_Correlation	D000658	D016481	No
36600682	Cotreatment	D008795	D001729	No
36600682	Cotreatment	D064098	D008795	Novel
36600682	Cotreatment	D000658	D017291	Novel
36600825	Cotreatment	D000093542	D000077150	No
36600865	Negative_Correlation	D013148	D007008	Novel
36600894	Association	D009362	80781	Novel
36600894	Association	D005978	80781	Novel
36600894	Association	2247	D009369	No
36600894	Association	D006861	80781	Novel
36600894	Association	D009369	7422	No
36600894	Negative_Correlation	80781	7422	Novel
36600894	Association	D015179	80781	Novel
36600894	Association	D003110	80781	Novel
36600894	Association	D004317	80781	Novel
36600894	Negative_Correlation	D004317	D009369	No
36600894	Association	D009369	80781	Novel
36600894	Association	D002534	80781	Novel
36600894	Negative_Correlation	D004317	D009362	Novel
36600894	Association	D001397	80781	Novel
36600894	Negative_Correlation	D004317	D003110	Novel
36600894	Negative_Correlation	80781	2247	Novel
36601083	Cotreatment	D000212	D002443	No
36601083	Negative_Correlation	D000212	D014005	No
36601083	Negative_Correlation	D000212	D018778	No
36601083	Negative_Correlation	D002443	D018778	No
36601124	Association	D009369	7040	Novel
36601139	Positive_Correlation	C018086	3048	No
36601139	Positive_Correlation	C015835	3048	No
36601139	Positive_Correlation	C018086	D008708	Novel
36601139	Positive_Correlation	C014705	3048	No
36601139	Association	3048	3048	Novel
36601139	Positive_Correlation	C014705	D008708	Novel
36601139	Association	D010100	D008708	No
36601388	Association	D048271	D002809	Novel
36601388	Association	D006820	176	No
36601388	Association	D006820	D002357	Novel
36601388	Association	D006820	D002809	Novel
36601426	Positive_Correlation	D013390	D008305	No
36601426	Negative_Correlation	D003620	D008305	No
36601436	Negative_Correlation	D005492	D000090463	Novel
36601436	Negative_Correlation	D005492	D000740	Novel
36601436	Negative_Correlation	D007501	D000090463	Novel
36601436	Negative_Correlation	D014801	D000740	Novel
36601436	Negative_Correlation	D014801	D000090463	Novel
36601436	Negative_Correlation	D007501	D000740	Novel
36601480	Association	D015179	2064	No
36601480	Association	D015179	4233	No
36601480	Association	D015179	1956	No
36601480	Association	D015179	960	No
36601480	Association	1956	D009369	No
36601504	Association	D003704	590	No
36601504	Negative_Correlation	D000109	D000544	No
36601504	Negative_Correlation	D000544	590	No
36601516	Association	D057772	309165	No
36601516	Association	D006965	309165	Novel
36601740	Association	D005947	D003928	Novel
36601740	Positive_Correlation	D005947	6772	Novel
36602343	Association	3783678	17494249	Novel
36602343	Association	3783678	3783732	Novel
36602343	Association	3783678	2801	Novel
36602343	Association	3783678	5861	Novel
36602343	Association	3783678	3783704	Novel
36602343	Association	3783678	p|SUB|N|124|I	Novel
36602798	Association	3265	D009369	No
36602798	Association	D009369	1029	Novel
36602798	Association	5728	D009369	Novel
36602798	Association	4763	7157	Novel
36602798	Association	5728	D009369	No
36602798	Association	7157	D009369	No
36602798	Positive_Correlation	7157	1029	No
36602798	Association	D009369	4763	Novel
36602979	Comparison	C000622954	D000077341	Novel
36602979	Negative_Correlation	D000068878	D001943	No
36602979	Association	D000069287	D043823	No
36602979	Negative_Correlation	C000622954	2064	No
36602979	Negative_Correlation	D000077341	D001943	No
36602979	Negative_Correlation	D043823	D001943	No
36602979	Negative_Correlation	C000622954	D001943	No
36602979	Cotreatment	D000077341	D043823	No
36602979	Cotreatment	D000069287	D043823	No
36602979	Negative_Correlation	D000077341	D009362	No
36602979	Association	D009362	2064	No
36602979	Positive_Correlation	D000077341	D003967	Novel
36602979	Positive_Correlation	C000622954	D003967	Novel
36602979	Cotreatment	D000069287	D018943	No
36602979	Positive_Correlation	D000069287	D003967	No
36602979	Cotreatment	C000622954	D000069287	No
36602979	Negative_Correlation	D043823	D009362	No
36602979	Negative_Correlation	D000077341	2064	No
36602979	Association	D001943	2064	No
36602979	Negative_Correlation	D000069287	D001943	No
36602979	Negative_Correlation	D018943	D001943	No
36602979	Negative_Correlation	D000068878	D009362	No
36602979	Negative_Correlation	D018943	D009362	No
36602979	Negative_Correlation	C000622954	D009362	No
36602979	Negative_Correlation	D000069287	2064	No
36602979	Negative_Correlation	D000069287	D009362	No
36602979	Cotreatment	D000077341	D018943	No
36603098	Association	D002118	432387	Novel
36603238	Positive_Correlation	D000667	7872390	Novel
36603238	Positive_Correlation	D000667	3244868	Novel
36603238	Association	D013449	13903475	Novel
36603238	Positive_Correlation	D000667	7872756	Novel
36603238	Association	D002512	13903475	Novel
36603238	Negative_Correlation	D000667	13903475	Novel
36603238	Positive_Correlation	D000667	3853509	Novel
36603238	Positive_Correlation	D000667	1446576	Novel
36603238	Association	D013752	13903475	Novel
36603238	Positive_Correlation	D000667	3853531	Novel
36603463	Positive_Correlation	D002245	D013455	Novel
36603463	Association	C011206	D013455	Novel
36603764	Association	12124	598	Novel
36603764	Association	D002118	2069	No
36603764	Association	638	2069	Novel
36603764	Association	2069	598	Novel
36603764	Association	12124	596	Novel
36603764	Association	D002118	638	No
36603764	Bind	638	598	Novel
36604144	Positive_Correlation	D006861	D017093	No
36604144	Association	D002251	19697	Novel
36604144	Association	D017114	18033	Novel
36604144	Positive_Correlation	D006861	18035	Novel
36604144	Association	D002251	18035	Novel
36604144	Positive_Correlation	D002251	D065703	No
36604144	Positive_Correlation	D002251	D017093	No
36604144	Positive_Correlation	D006861	19697	Novel
36604144	Positive_Correlation	D006861	D065703	No
36604144	Association	D065703	18033	Novel
36604379	Association	D015674	475361	Novel
36604379	Positive_Correlation	104795012	475361	No
36604379	Association	D015674	104795012	No
36604421	Association	D009369	7157	Novel
36604421	Association	D016864	7157	Novel
36604421	Association	7157	D009369	No
36604421	Association	D009369	207	Novel
36604424	Negative_Correlation	D054220	64398	Novel
36604424	Association	D054220	64398	Novel
36604424	Association	D008831	64398	No
36604580	Association	D049970	407026	Novel
36604580	Association	D049970	619553	Novel
36604580	Association	D049970	100302138	Novel
36604580	Association	D049970	100422982	Novel
36604580	Association	D049970	574504	Novel
36604580	Association	D049970	693182	Novel
36604580	Association	D049970	693156	Novel
36604580	Association	D049970	407022	Novel
36604635	Association	D010051	925	Novel
36604635	Association	D010051	960	Novel
36604635	Association	D010051	8549	Novel
36604635	Association	D010051	920	Novel
36604635	Association	D010051	29126	Novel
36604635	Positive_Correlation	29126	8549	Novel
36604635	Association	D009369	29126	Novel
36604635	Positive_Correlation	29126	960	Novel
36604765	Positive_Correlation	C500026	4609	Novel
36604765	Negative_Correlation	C500026	153562	Novel
36604795	Association	D000080902	26417	Novel
36604795	Association	D006930	23871	Novel
36604795	Association	D010146	433759	No
36604795	Association	D000080902	26413	Novel
36604795	Positive_Correlation	D020426	23871	Novel
36604795	Positive_Correlation	23871	14580	Novel
36604795	Positive_Correlation	23871	26413	Novel
36604795	Positive_Correlation	D020208	23871	Novel
36604795	Positive_Correlation	23871	433759	Novel
36604795	Association	D004342	23871	Novel
36604795	Association	D009437	23871	Novel
36604795	Association	D009437	433759	Novel
36604795	Positive_Correlation	D000080902	433759	Novel
36604795	Association	D000080902	433759	Novel
36604795	Positive_Correlation	23871	26417	Novel
36605068	Positive_Correlation	D014750	D010523	No
36605068	Positive_Correlation	D014750	D009437	No
36605068	Positive_Correlation	D014750	D020258	No
36605131	Association	D000071074	3606	Novel
36605131	Association	D018805	3606	No
36605131	Positive_Correlation	3606	1401	Novel
36605131	Positive_Correlation	D018805	3606	No
36605187	Association	3845	D009369	No
36605187	Association	D009369	3845	No
36605187	Association	207	2475	No
36605187	Association	D009369	6774	Novel
36605187	Association	7157	D009369	No
36605187	Association	D009369	207	Novel
36605187	Association	D007249	3553	No
36605187	Association	3553	D009369	No
36605187	Association	D007249	3553	Novel
36605202	Negative_Correlation	C000710654	5294	No
36605202	Association	D065134	5294	No
36605202	Association	D008055	D065134	Novel
36605202	Negative_Correlation	C000710654	D008055	Novel
36605202	Association	D065134	367	Novel
36605202	Negative_Correlation	C000710654	D065134	Novel
36605307	Negative_Correlation	D005973	D001925	Novel
36605307	Negative_Correlation	D005973	D002545	Novel
36605307	Negative_Correlation	D005973	D015427	Novel
36605307	Negative_Correlation	D005973	D016893	Novel
36605307	Positive_Correlation	D008315	D015427	Novel
36605307	Negative_Correlation	D005973	D000070625	Novel
36605399	Association	D007674	59086	Novel
36605399	Association	D007674	D005947	Novel
36605399	Association	D003928	59086	Novel
36605399	Positive_Correlation	D007674	D003404	No
36605399	Positive_Correlation	D005355	D003404	Novel
36605399	Positive_Correlation	D013311	D003928	No
36605399	Association	D011507	64563	Novel
36605399	Association	D005947	D003928	Novel
36605481	Positive_Correlation	D000860	724023	Novel
36605481	Association	D015179	1316	Novel
36605481	Association	D000860	1316	Novel
36605481	Association	D015179	724023	Novel
36605481	Association	724023	1316	Novel
36605482	Positive_Correlation	952	29126	Novel
36605482	Association	D009369	952	Novel
36605482	Association	D006258	952	Novel
36605482	Association	D000077274	952	Novel
36605492	Association	D009369	8499	No
36605492	Association	D009369	8497	No
36605492	Association	D009369	8541	No
36605492	Association	D009369	8500	No
36605525	Negative_Correlation	11689	18538	Novel
36605525	Positive_Correlation	D005947	D007249	No
36605525	Positive_Correlation	D005947	D003928	No
